table_index,row_index,scraped_at,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,time,player1,player2,score,tournament,round,source_url,source_page
0,460,2025-08-25 14:58:54,13:30,Burdet A.,2,7,7,,,,3.12,1.29,13:30,Burdet A.,,,,,https://www.tennisexplorer.com/results/,results
0,461,2025-08-25 14:58:54,13:30,Aregger L.,0,64,66,,,,,,13:30,Aregger L.,,,,,https://www.tennisexplorer.com/results/,results
0,462,2025-08-25 14:58:54,15:00,Del Pino M.,2,6,6,,,,,,15:00,Del Pino M.,,,,,https://www.tennisexplorer.com/results/,results
0,463,2025-08-25 14:58:54,15:00,Zamora J.,0,1,1,,,,,,15:00,Zamora J.,,,,,https://www.tennisexplorer.com/results/,results
0,464,2025-08-25 14:58:54,15:00,Fernandez B.,2,6,6,,,,,,15:00,Fernandez B.,,,,,https://www.tennisexplorer.com/results/,results
0,465,2025-08-25 14:58:54,15:00,Castro L.,0,3,2,,,,,,15:00,Castro L.,,,,,https://www.tennisexplorer.com/results/,results
0,466,2025-08-25 14:58:54,15:00,Bruna N.,2,6,6,,,,,,15:00,Bruna N.,,,,,https://www.tennisexplorer.com/results/,results
0,467,2025-08-25 14:58:54,15:00,Marini F.,0,4,2,,,,,,15:00,Marini F.,,,,,https://www.tennisexplorer.com/results/,results
0,468,2025-08-25 14:58:54,16:00,Lima E.,2,5,6,10,,,,,16:00,Lima E.,,,,,https://www.tennisexplorer.com/results/,results
0,469,2025-08-25 14:58:54,16:00,Schenekenberg G.,1,7,2,7,,,,,16:00,Schenekenberg G.,,,,,https://www.tennisexplorer.com/results/,results
0,470,2025-08-25 14:58:54,16:00,Escurra Isnardi H.,2,6,7,,,,1.43,2.50,16:00,Escurra Isnardi H.,,,,,https://www.tennisexplorer.com/results/,results
0,471,2025-08-25 14:58:54,16:00,Grippo V.,0,1,5,,,,,,16:00,Grippo V.,,,,,https://www.tennisexplorer.com/results/,results
0,472,2025-08-25 14:58:54,16:30,Ouzilou H.,2,6,6,,,,1.43,2.50,16:30,Ouzilou H.,,,,,https://www.tennisexplorer.com/results/,results
0,473,2025-08-25 14:58:54,16:30,Jauch J.,0,0,3,,,,,,16:30,Jauch J.,,,,,https://www.tennisexplorer.com/results/,results
0,474,2025-08-25 14:58:54,16:47,Garcia Longo N.,2,6,6,10,,,1.34,2.92,16:47,Garcia Longo N.,,,,,https://www.tennisexplorer.com/results/,results
0,475,2025-08-25 14:58:54,16:47,Chelia B.,1,7,0,5,,,,,16:47,Chelia B.,,,,,https://www.tennisexplorer.com/results/,results
0,476,2025-08-25 14:58:54,18:00,Grandinetti T.,2,6,3,10,,,1.34,2.92,18:00,Grandinetti T.,,,,,https://www.tennisexplorer.com/results/,results
0,477,2025-08-25 14:58:54,18:00,Valente R.,1,4,6,8,,,,,18:00,Valente R.,,,,,https://www.tennisexplorer.com/results/,results
0,478,2025-08-25 14:58:54,18:00,Scramin do Lago J.,2,6,6,10,,,1.82,1.82,18:00,Scramin do Lago J.,,,,,https://www.tennisexplorer.com/results/,results
0,479,2025-08-25 14:58:54,18:00,Dreer F.,1,7,3,6,,,,,18:00,Dreer F.,,,,,https://www.tennisexplorer.com/results/,results
0,480,2025-08-25 14:58:54,Mallorca challenger,S,1,2,3,4,5,H,1.82,1.82,,Mallorca challenger,,,,,https://www.tennisexplorer.com/results/,results
0,481,2025-08-25 14:58:54,10:05,Geerts M.(5),2,6,6,,,,1.06,8.20,10:05,,,,,,https://www.tennisexplorer.com/results/,results
0,482,2025-08-25 14:58:54,10:05,Qi H.,0,2,1,,,,,,10:05,,,,,,https://www.tennisexplorer.com/results/,results
0,483,2025-08-25 14:58:54,10:05,Paul J.(4),2,6,7,,,,1.06,8.20,10:05,,,,,,https://www.tennisexplorer.com/results/,results
0,484,2025-08-25 14:58:54,10:05,Milavsky D.,0,4,63,,,,,,10:05,Milavsky D.,,,,,https://www.tennisexplorer.com/results/,results
0,485,2025-08-25 14:58:54,10:05,Langmo C.(10),2,65,7,7,,,1.95,1.77,10:05,,,,,,https://www.tennisexplorer.com/results/,results
0,486,2025-08-25 14:58:54,10:05,Pieczkowski O.,1,7,64,64,,,,,10:05,Pieczkowski O.,,,,,https://www.tennisexplorer.com/results/,results
0,487,2025-08-25 14:58:54,10:30,Parker S.,2,6,6,,,,1.95,1.77,10:30,Parker S.,,,,,https://www.tennisexplorer.com/results/,results
0,488,2025-08-25 14:58:54,10:30,Tsitsipas P.,0,2,1,,,,,,10:30,Tsitsipas P.,,,,,https://www.tennisexplorer.com/results/,results
0,489,2025-08-25 14:58:54,11:40,Callejon Hernando S.,2,6,6,,,,1.55,2.24,11:40,Callejon Hernando S.,,,,,https://www.tennisexplorer.com/results/,results
0,490,2025-08-25 14:58:54,11:40,Pichler D.(1),0,3,4,,,,,,11:40,,,,,,https://www.tennisexplorer.com/results/,results
0,491,2025-08-25 14:58:54,11:45,Soriano Barrera A.(3),2,6,7,,,,1.55,2.24,11:45,,,,,,https://www.tennisexplorer.com/results/,results
0,492,2025-08-25 14:58:54,11:45,Poljak D.,0,4,63,,,,,,11:45,Poljak D.,,,,,https://www.tennisexplorer.com/results/,results
0,493,2025-08-25 14:58:54,12:10,Honda N.,1,2,4,,,,3.12,1.33,12:10,Honda N.,,,,,https://www.tennisexplorer.com/results/,results
0,494,2025-08-25 14:58:54,12:10,Lokoli L.(12),0,6,5,,,,,,12:10,,,,,,https://www.tennisexplorer.com/results/,results
0,495,2025-08-25 14:58:54,14:10,Barroso Campos A.,2,6,4,6,,,3.12,1.33,14:10,Barroso Campos A.,,,,,https://www.tennisexplorer.com/results/,results
0,496,2025-08-25 14:58:54,14:10,Glinka D.(7),1,4,6,4,,,,,14:10,,,,,,https://www.tennisexplorer.com/results/,results
0,497,2025-08-25 14:58:54,14:15,Poullain L.(8),2,3,6,7,,,1.65,2.12,14:15,,,,,,https://www.tennisexplorer.com/results/,results
0,498,2025-08-25 14:58:54,14:15,Gerasimov E.,1,6,4,65,,,,,14:15,Gerasimov E.,,,,,https://www.tennisexplorer.com/results/,results
0,499,2025-08-25 14:58:54,14:35,Masur D.,2,7,6,,,,1.65,2.12,14:35,Masur D.,,,,,https://www.tennisexplorer.com/results/,results
0,500,2025-08-25 14:58:54,14:35,Karol M.(9),0,67,3,,,,,,14:35,,,,,,https://www.tennisexplorer.com/results/,results
0,501,2025-08-25 14:58:54,15:00,Stewart H.,2,6,6,,,,2.19,1.61,15:00,Stewart H.,,,,,https://www.tennisexplorer.com/results/,results
0,502,2025-08-25 14:58:54,15:00,Escoffier A.(6),0,2,3,,,,,,15:00,,,,,,https://www.tennisexplorer.com/results/,results
0,503,2025-08-25 14:58:54,16:40,Chidekh C.(2),2,6,6,,,,2.19,1.61,16:40,,,,,,https://www.tennisexplorer.com/results/,results
0,504,2025-08-25 14:58:54,16:40,Wiskandt M.,0,3,3,,,,,,16:40,Wiskandt M.,,,,,https://www.tennisexplorer.com/results/,results
0,505,2025-08-25 14:58:54,Porto 2 challenger,S,1,2,3,4,5,H,A,,,,,,,,https://www.tennisexplorer.com/results/,results
0,506,2025-08-25 14:58:54,11:05,Alcala Gurri M.(2),2,6,6,,,,1.62,2.16,11:05,,,,,,https://www.tennisexplorer.com/results/,results
0,507,2025-08-25 14:58:54,11:05,Gima S.(8),0,2,3,,,,,,11:05,,,,,,https://www.tennisexplorer.com/results/,results
0,508,2025-08-25 14:58:54,11:05,Torres T.,2,7,6,,,,1.62,2.16,11:05,Torres T.,,,,,https://www.tennisexplorer.com/results/,results
0,509,2025-08-25 14:58:54,11:05,Martin D.(3),0,5,3,,,,,,11:05,,,,,,https://www.tennisexplorer.com/results/,results
0,510,2025-08-25 14:58:54,11:05,Wallin O.(1),2,7,6,,,,1.60,2.21,11:05,,,,,,https://www.tennisexplorer.com/results/,results
0,511,2025-08-25 14:58:54,11:05,Martinez A.(9),0,64,4,,,,,,11:05,,,,,,https://www.tennisexplorer.com/results/,results
0,512,2025-08-25 14:58:54,12:45,Mckennon M.(4),2,6,6,,,,1.60,2.21,12:45,,,,,,https://www.tennisexplorer.com/results/,results
0,513,2025-08-25 14:58:54,12:45,Kielan S.,0,3,0,,,,,,12:45,Kielan S.,,,,,https://www.tennisexplorer.com/results/,results
0,514,2025-08-25 14:58:54,12:50,Jorda Sanchis D.(5),2,6,6,,,,1.27,3.50,12:50,,,,,,https://www.tennisexplorer.com/results/,results
0,515,2025-08-25 14:58:54,12:50,Cacao T.,0,2,2,,,,,,12:50,Cacao T.,,,,,https://www.tennisexplorer.com/results/,results
0,516,2025-08-25 14:58:54,14:05,Pieczonka F.,2,65,6,6,,,1.27,3.50,14:05,Pieczonka F.,,,,,https://www.tennisexplorer.com/results/,results
0,517,2025-08-25 14:58:54,14:05,de Schepper K.(10),1,7,1,1,,,,,14:05,,,,,,https://www.tennisexplorer.com/results/,results
0,518,2025-08-25 14:58:54,Zhangjiagang challenger,S,1,2,3,4,5,H,A,,,Zhangjiagang challenger,,,,,https://www.tennisexplorer.com/results/,results
0,519,2025-08-25 14:58:54,13:25,Uesugi K.,2,6,6,,,,2.81,1.38,13:25,Uesugi K.,,,,,https://www.tennisexplorer.com/results/,results
0,520,2025-08-25 14:58:54,13:25,Watt J.,0,2,3,,,,,,13:25,Watt J.,,,,,https://www.tennisexplorer.com/results/,results
0,521,2025-08-25 14:58:54,13:25,Peliwo F.(4),2,6,6,,,,2.81,1.38,13:25,,,,,,https://www.tennisexplorer.com/results/,results
0,522,2025-08-25 14:58:54,13:25,Liu H.,0,4,0,,,,,,13:25,Liu H.,,,,,https://www.tennisexplorer.com/results/,results
0,523,2025-08-25 14:58:54,13:25,Uchida K.(6),2,6,6,,,,1.21,4.11,13:25,,,,,,https://www.tennisexplorer.com/results/,results
0,524,2025-08-25 14:58:54,13:25,Yuzuki T.,0,4,2,,,,,,13:25,Yuzuki T.,,,,,https://www.tennisexplorer.com/results/,results
0,525,2025-08-25 14:58:54,14:40,Huang T.(5),2,6,6,,,,1.21,4.11,14:40,,,,,,https://www.tennisexplorer.com/results/,results
0,526,2025-08-25 14:58:54,14:40,Nam J.(11),0,2,4,,,,,,14:40,,,,,,https://www.tennisexplorer.com/results/,results
0,527,2025-08-25 14:58:54,14:45,Charlton J.,2,7,5,6,,,3.62,1.26,14:45,Charlton J.,,,,,https://www.tennisexplorer.com/results/,results
0,528,2025-08-25 14:58:54,14:45,Santillan A.(8),1,64,7,4,,,,,14:45,,,,,,https://www.tennisexplorer.com/results/,results
0,529,2025-08-25 14:58:54,14:55,Kikuchi Y.(9),2,6,6,,,,3.62,1.26,14:55,,,,,,https://www.tennisexplorer.com/results/,results
0,530,2025-08-25 14:58:54,14:55,Chen C.,0,4,3,,,,,,14:55,Chen C.,,,,,https://www.tennisexplorer.com/results/,results
1,1,2025-08-25 14:58:55,14:05,Faurel T.,2,3,6,6,,,1.57,2.27,14:05,Faurel T.,,,,,https://www.tennisexplorer.com/results/,results
1,2,2025-08-25 14:58:55,14:05,Janvier M.(12),1,6,3,4,,,,,14:05,,,,,,https://www.tennisexplorer.com/results/,results
1,3,2025-08-25 14:58:55,14:10,Molleker R.(4),2,6,6,,,,1.57,2.27,14:10,,,,,,https://www.tennisexplorer.com/results/,results
1,4,2025-08-25 14:58:55,14:10,Latinovic S.,0,4,4,,,,,,14:10,Latinovic S.,,,,,https://www.tennisexplorer.com/results/,results
1,5,2025-08-25 14:58:55,14:15,Compagnucci T.(6),2,6,7,,,,2.47,1.49,14:15,,,,,,https://www.tennisexplorer.com/results/,results
1,6,2025-08-25 14:58:55,14:15,Basile P.,0,2,5,,,,,,14:15,Basile P.,,,,,https://www.tennisexplorer.com/results/,results
1,7,2025-08-25 14:58:55,14:15,Fonio G.(5),2,6,6,,,,2.47,1.49,14:15,,,,,,https://www.tennisexplorer.com/results/,results
1,8,2025-08-25 14:58:55,14:15,Piatti R.,0,3,4,,,,,,14:15,Piatti R.,,,,,https://www.tennisexplorer.com/results/,results
1,9,2025-08-25 14:58:55,15:30,Montes-De La Torre I.(2),2,6,6,,,,1.12,5.37,15:30,,,,,,https://www.tennisexplorer.com/results/,results
1,10,2025-08-25 14:58:55,15:30,Kravchenko G.,0,1,3,,,,,,15:30,Kravchenko G.,,,,,https://www.tennisexplorer.com/results/,results
1,11,2025-08-25 14:58:55,16:00,Squire H.(8),2,6,6,,,,1.12,5.37,16:00,,,,,,https://www.tennisexplorer.com/results/,results
1,12,2025-08-25 14:58:55,16:00,Fossati A.,0,0,3,,,,,,16:00,Fossati A.,,,,,https://www.tennisexplorer.com/results/,results
1,13,2025-08-25 14:58:55,16:10,Pennaforti G.(9),2,6,7,,,,1.15,4.87,16:10,,,,,,https://www.tennisexplorer.com/results/,results
1,14,2025-08-25 14:58:55,16:10,Barnat J.,0,0,63,,,,,,16:10,Barnat J.,,,,,https://www.tennisexplorer.com/results/,results
1,15,2025-08-25 14:58:55,16:20,Vasami J.,2,64,6,6,,,1.15,4.87,16:20,Vasami J.,,,,,https://www.tennisexplorer.com/results/,results
1,16,2025-08-25 14:58:55,16:20,Vrbensky M.(10),1,7,4,4,,,,,16:20,,,,,,https://www.tennisexplorer.com/results/,results
1,17,2025-08-25 14:58:55,17:00,Dalla Valle E.(7),2,3,6,6,,,1.04,9.18,17:00,,,,,,https://www.tennisexplorer.com/results/,results
1,18,2025-08-25 14:58:55,17:00,Kalyanpur A.,1,6,1,4,,,,,17:00,Kalyanpur A.,,,,,https://www.tennisexplorer.com/results/,results
1,19,2025-08-25 14:58:55,17:00,Iannaccone F.(11),2,7,7,,,,1.04,9.18,17:00,,,,,,https://www.tennisexplorer.com/results/,results
1,20,2025-08-25 14:58:55,17:00,Cukierman D.,0,66,5,,,,,,17:00,Cukierman D.,,,,,https://www.tennisexplorer.com/results/,results
1,21,2025-08-25 14:58:55,17:55,Boitan G.(1),2,4,6,7,,,1.08,6.95,17:55,,,,,,https://www.tennisexplorer.com/results/,results
1,22,2025-08-25 14:58:55,17:55,Duda F.,1,6,1,5,,,,,17:55,Duda F.,,,,,https://www.tennisexplorer.com/results/,results
1,23,2025-08-25 14:58:55,19:00,Brancaccio R.(3),2,6,7,,,,1.08,6.95,19:00,,,,,,https://www.tennisexplorer.com/results/,results
1,24,2025-08-25 14:58:55,19:00,Somani P.,0,0,5,,,,,,19:00,Somani P.,,,,,https://www.tennisexplorer.com/results/,results
1,25,2025-08-25 14:58:55,Futures 2025,S,1,2,3,4,5,H,A,,,,,,,,https://www.tennisexplorer.com/results/,results
1,26,2025-08-25 14:58:55,--:--,Zhang H.,1,,,,,,,,,Zhang H.,,,,,https://www.tennisexplorer.com/results/,results
1,27,2025-08-25 14:58:55,--:--,Moller B.,0,,,,,,,,,Moller B.,,,,,https://www.tennisexplorer.com/results/,results
1,28,2025-08-25 14:58:55,--:--,Yang Y.,1,,,,,,,,,Yang Y.,,,,,https://www.tennisexplorer.com/results/,results
1,29,2025-08-25 14:58:55,--:--,Chen X.,0,,,,,,,,,Chen X.,,,,,https://www.tennisexplorer.com/results/,results
1,30,2025-08-25 14:58:55,--:--,Zhao B.,1,,,,,,,,,Zhao B.,,,,,https://www.tennisexplorer.com/results/,results
1,31,2025-08-25 14:58:55,--:--,Zhang B.,0,,,,,,,,,Zhang B.,,,,,https://www.tennisexplorer.com/results/,results
1,32,2025-08-25 14:58:55,--:--,Park M.,1,,,,,,,,,Park M.,,,,,https://www.tennisexplorer.com/results/,results
1,33,2025-08-25 14:58:55,--:--,Ovcharenko D.,0,,,,,,,,,Ovcharenko D.,,,,,https://www.tennisexplorer.com/results/,results
1,34,2025-08-25 14:58:55,--:--,Ziheng H.,1,,,,,,,,,Ziheng H.,,,,,https://www.tennisexplorer.com/results/,results
1,35,2025-08-25 14:58:55,--:--,Zheng B.,0,,,,,,,,,Zheng B.,,,,,https://www.tennisexplorer.com/results/,results
1,36,2025-08-25 14:58:55,--:--,Asylkozhaev A.,1,,,,,,,,,Asylkozhaev A.,,,,,https://www.tennisexplorer.com/results/,results
1,37,2025-08-25 14:58:55,--:--,Pan Z.,0,,,,,,,,,Pan Z.,,,,,https://www.tennisexplorer.com/results/,results
1,38,2025-08-25 14:58:55,--:--,Martinovic M.,1,,,,,,,,,Martinovic M.,,,,,https://www.tennisexplorer.com/results/,results
1,39,2025-08-25 14:58:55,--:--,Hyte C.,0,,,,,,,,,Hyte C.,,,,,https://www.tennisexplorer.com/results/,results
1,40,2025-08-25 14:58:55,--:--,Videnovic L.,1,,,,,,,,,Videnovic L.,,,,,https://www.tennisexplorer.com/results/,results
1,41,2025-08-25 14:58:55,--:--,Mohar V.,0,,,,,,,,,Mohar V.,,,,,https://www.tennisexplorer.com/results/,results
1,42,2025-08-25 14:58:55,--:--,Nabokin A.,1,,,,,,,,,Nabokin A.,,,,,https://www.tennisexplorer.com/results/,results
1,43,2025-08-25 14:58:55,--:--,Paysse F.,0,,,,,,,,,Paysse F.,,,,,https://www.tennisexplorer.com/results/,results
1,44,2025-08-25 14:58:55,--:--,Bianchet S.,1,,,,,,,,,Bianchet S.,,,,,https://www.tennisexplorer.com/results/,results
1,45,2025-08-25 14:58:55,--:--,Grekul A.,0,,,,,,,,,Grekul A.,,,,,https://www.tennisexplorer.com/results/,results
1,46,2025-08-25 14:58:55,--:--,Verma H.,1,,,,,,,,,Verma H.,,,,,https://www.tennisexplorer.com/results/,results
1,47,2025-08-25 14:58:55,--:--,Aranda Gauto L.,0,,,,,,,,,Aranda Gauto L.,,,,,https://www.tennisexplorer.com/results/,results
1,48,2025-08-25 14:58:55,--:--,Kouami F.,1,,,,,,,,,Kouami F.,,,,,https://www.tennisexplorer.com/results/,results
1,49,2025-08-25 14:58:55,--:--,Radziwillowicz Z.,0,,,,,,,,,Radziwillowicz Z.,,,,,https://www.tennisexplorer.com/results/,results
1,50,2025-08-25 14:58:55,--:--,Kubo T.,1,,,,,,,,,Kubo T.,,,,,https://www.tennisexplorer.com/results/,results
1,51,2025-08-25 14:58:55,--:--,Koumba C.,0,,,,,,,,,Koumba C.,,,,,https://www.tennisexplorer.com/results/,results
1,52,2025-08-25 14:58:55,--:--,Ichikawa S.,1,,,,,,,,,Ichikawa S.,,,,,https://www.tennisexplorer.com/results/,results
1,53,2025-08-25 14:58:55,--:--,Puello A.,0,,,,,,,,,Puello A.,,,,,https://www.tennisexplorer.com/results/,results
1,54,2025-08-25 14:58:55,--:--,Zhao B.,1,,,,,,,,,Zhao B.,,,,,https://www.tennisexplorer.com/results/,results
1,55,2025-08-25 14:58:55,--:--,Maffini B.,0,,,,,,,,,Maffini B.,,,,,https://www.tennisexplorer.com/results/,results
1,56,2025-08-25 14:58:55,--:--,Song Y.,1,,,,,,,,,Song Y.,,,,,https://www.tennisexplorer.com/results/,results
1,57,2025-08-25 14:58:55,--:--,Nima D.,0,,,,,,,,,Nima D.,,,,,https://www.tennisexplorer.com/results/,results
1,58,2025-08-25 14:58:55,--:--,Zeuch T.,1,,,,,,,,,Zeuch T.,,,,,https://www.tennisexplorer.com/results/,results
1,59,2025-08-25 14:58:55,--:--,Bienkiewicz J.,0,,,,,,,,,Bienkiewicz J.,,,,,https://www.tennisexplorer.com/results/,results
1,60,2025-08-25 14:58:55,--:--,Dai S.,1,1,,,,,,,,Dai S.,,,,,https://www.tennisexplorer.com/results/,results
1,61,2025-08-25 14:58:55,--:--,Bai W.,0,0,,,,,,,,Bai W.,,,,,https://www.tennisexplorer.com/results/,results
1,62,2025-08-25 14:58:55,--:--,Sy-A-Foek B.,2,1,6,10,,,,,,,,,,,https://www.tennisexplorer.com/results/,results
1,63,2025-08-25 14:58:55,--:--,Schrier T.,1,6,4,5,,,,,,Schrier T.,,,,,https://www.tennisexplorer.com/results/,results
1,64,2025-08-25 14:58:55,--:--,Venkataraman A.,2,1,6,10,,,,,,Venkataraman A.,,,,,https://www.tennisexplorer.com/results/,results
1,65,2025-08-25 14:58:55,--:--,Abdusamadov D.,1,6,4,8,,,,,,Abdusamadov D.,,,,,https://www.tennisexplorer.com/results/,results
1,66,2025-08-25 14:58:55,--:--,Estephan J.,2,1,7,10,,,,,,Estephan J.,,,,,https://www.tennisexplorer.com/results/,results
1,67,2025-08-25 14:58:55,--:--,Shibano K.,1,6,5,2,,,,,,Shibano K.,,,,,https://www.tennisexplorer.com/results/,results
1,68,2025-08-25 14:58:55,--:--,Jux M.,2,2,6,10,,,,,,Jux M.,,,,,https://www.tennisexplorer.com/results/,results
1,69,2025-08-25 14:58:55,--:--,Samba S.,1,6,4,3,,,,,,Samba S.,,,,,https://www.tennisexplorer.com/results/,results
1,70,2025-08-25 14:58:55,--:--,Yang K.,2,2,6,10,,,,,,Yang K.,,,,,https://www.tennisexplorer.com/results/,results
1,71,2025-08-25 14:58:55,--:--,Yu C.,1,6,4,4,,,,,,,,,,,https://www.tennisexplorer.com/results/,results
1,72,2025-08-25 14:58:55,--:--,Wu K.,2,2,7,11,,,,,,,,,,,https://www.tennisexplorer.com/results/,results
1,73,2025-08-25 14:58:55,--:--,Gibson J.,1,6,6,9,,,,,,Gibson J.,,,,,https://www.tennisexplorer.com/results/,results
1,74,2025-08-25 14:58:55,--:--,Dimitrijevic J.,2,3,6,10,,,,,,Dimitrijevic J.,,,,,https://www.tennisexplorer.com/results/,results
1,75,2025-08-25 14:58:55,--:--,Wierzbicki O.,1,6,1,1,,,,,,Wierzbicki O.,,,,,https://www.tennisexplorer.com/results/,results
1,76,2025-08-25 14:58:55,--:--,Pikkaart J.,2,3,6,10,,,,,,Pikkaart J.,,,,,https://www.tennisexplorer.com/results/,results
1,77,2025-08-25 14:58:55,--:--,Waterbolk I.,1,6,1,5,,,,,,Waterbolk I.,,,,,https://www.tennisexplorer.com/results/,results
1,78,2025-08-25 14:58:55,--:--,Valente R.,2,3,6,10,,,,,,Valente R.,,,,,https://www.tennisexplorer.com/results/,results
1,79,2025-08-25 14:58:55,--:--,Vertberger I.,1,6,1,8,,,,,,Vertberger I.,,,,,https://www.tennisexplorer.com/results/,results
1,80,2025-08-25 14:58:55,--:--,Kosinski F.,2,3,6,11,,,,,,Kosinski F.,,,,,https://www.tennisexplorer.com/results/,results
1,81,2025-08-25 14:58:55,--:--,Tarasevich U.,1,6,1,9,,,,,,Tarasevich U.,,,,,https://www.tennisexplorer.com/results/,results
1,82,2025-08-25 14:58:55,--:--,Trklja A.,2,3,6,10,,,,,,Trklja A.,,,,,https://www.tennisexplorer.com/results/,results
1,83,2025-08-25 14:58:55,--:--,Veldkamp Y.,1,6,2,5,,,,,,Veldkamp Y.,,,,,https://www.tennisexplorer.com/results/,results
1,84,2025-08-25 14:58:55,--:--,Torres R.,2,3,6,10,,,,,,Torres R.,,,,,https://www.tennisexplorer.com/results/,results
1,85,2025-08-25 14:58:55,--:--,Wallechner D.,1,6,2,6,,,,,,Wallechner D.,,,,,https://www.tennisexplorer.com/results/,results
1,86,2025-08-25 14:58:55,--:--,Yi Qing J.,2,3,6,10,,,,,,Yi Qing J.,,,,,https://www.tennisexplorer.com/results/,results
1,87,2025-08-25 14:58:55,--:--,Vagner J.,1,6,2,8,,,,,,Vagner J.,,,,,https://www.tennisexplorer.com/results/,results
1,88,2025-08-25 14:58:55,--:--,Lima E.,2,3,6,10,,,,,,Lima E.,,,,,https://www.tennisexplorer.com/results/,results
1,89,2025-08-25 14:58:55,--:--,Fernandez Badia A.,1,6,4,1,,,,,,Fernandez Badia A.,,,,,https://www.tennisexplorer.com/results/,results
1,90,2025-08-25 14:58:55,--:--,Kachushkin I.,2,3,7,10,,,,,,Kachushkin I.,,,,,https://www.tennisexplorer.com/results/,results
1,91,2025-08-25 14:58:55,--:--,Kwami Stanislas Roland D.,1,6,6,5,,,,,,Kwami Stanislas Roland D.,,,,,https://www.tennisexplorer.com/results/,results
1,92,2025-08-25 14:58:55,--:--,Ren H.,1,4,,,,,,,,Ren H.,,,,,https://www.tennisexplorer.com/results/,results
1,93,2025-08-25 14:58:55,--:--,Huang R.,0,0,,,,,,,,Huang R.,,,,,https://www.tennisexplorer.com/results/,results
1,94,2025-08-25 14:58:55,--:--,Schinteie G.,2,4,6,10,,,,,,Schinteie G.,,,,,https://www.tennisexplorer.com/results/,results
1,95,2025-08-25 14:58:55,--:--,Petre S.,1,6,1,7,,,,,,Petre S.,,,,,https://www.tennisexplorer.com/results/,results
1,96,2025-08-25 14:58:55,--:--,Schotanus M.,2,4,6,10,,,,,,Schotanus M.,,,,,https://www.tennisexplorer.com/results/,results
1,97,2025-08-25 14:58:55,--:--,Vanhulst A.,1,6,2,2,,,,,,Vanhulst A.,,,,,https://www.tennisexplorer.com/results/,results
1,98,2025-08-25 14:58:55,--:--,Haita M.,2,4,6,10,,,,,,Haita M.,,,,,https://www.tennisexplorer.com/results/,results
1,99,2025-08-25 14:58:55,--:--,Nedelcovici N.,1,6,3,5,,,,,,Nedelcovici N.,,,,,https://www.tennisexplorer.com/results/,results
1,100,2025-08-25 14:58:55,--:--,Seifert S.,2,4,6,10,,,,,,Seifert S.,,,,,https://www.tennisexplorer.com/results/,results
1,101,2025-08-25 14:58:55,--:--,Nagy B.,1,6,3,7,,,,,,Nagy B.,,,,,https://www.tennisexplorer.com/results/,results
1,102,2025-08-25 14:58:55,--:--,Di Vita R.,2,4,6,13,,,,,,Di Vita R.,,,,,https://www.tennisexplorer.com/results/,results
1,103,2025-08-25 14:58:55,--:--,Antonescu V.,1,6,3,11,,,,,,Antonescu V.,,,,,https://www.tennisexplorer.com/results/,results
1,104,2025-08-25 14:58:55,--:--,Bartram W.,2,4,6,10,,,,,,Bartram W.,,,,,https://www.tennisexplorer.com/results/,results
1,105,2025-08-25 14:58:55,--:--,Milovanov T.,1,6,4,8,,,,,,Milovanov T.,,,,,https://www.tennisexplorer.com/results/,results
1,106,2025-08-25 14:58:55,--:--,Idrees B.,2,4,6,11,,,,,,Idrees B.,,,,,https://www.tennisexplorer.com/results/,results
1,107,2025-08-25 14:58:55,--:--,Ignatov I.,1,6,4,9,,,,,,Ignatov I.,,,,,https://www.tennisexplorer.com/results/,results
1,108,2025-08-25 14:58:55,--:--,Pawar S.,1,4,7,7,,,,,,Pawar S.,,,,,https://www.tennisexplorer.com/results/,results
1,109,2025-08-25 14:58:55,--:--,Koike R.,0,6,5,0,,,,,,Koike R.,,,,,https://www.tennisexplorer.com/results/,results
1,110,2025-08-25 14:58:55,--:--,Poels M.,2,4,7,10,,,,,,Poels M.,,,,,https://www.tennisexplorer.com/results/,results
1,111,2025-08-25 14:58:55,--:--,Vermeer W.,1,6,5,5,,,,,,Vermeer W.,,,,,https://www.tennisexplorer.com/results/,results
1,112,2025-08-25 14:58:55,--:--,Dreer F.,2,4,7,10,,,,,,Dreer F.,,,,,https://www.tennisexplorer.com/results/,results
1,113,2025-08-25 14:58:55,--:--,Esponda Z.,1,6,6,3,,,,,,Esponda Z.,,,,,https://www.tennisexplorer.com/results/,results
1,114,2025-08-25 14:58:55,--:--,Vavassori M.,2,4,7,11,,,,,,Vavassori M.,,,,,https://www.tennisexplorer.com/results/,results
1,115,2025-08-25 14:58:55,--:--,Gandolfi G.,1,6,6,9,,,,,,Gandolfi G.,,,,,https://www.tennisexplorer.com/results/,results
1,116,2025-08-25 14:58:55,--:--,Loosen T.,1,5,,,,,,,,Loosen T.,,,,,https://www.tennisexplorer.com/results/,results
1,117,2025-08-25 14:58:55,--:--,Agarwal D.,0,1,,,,,,,,Agarwal D.,,,,,https://www.tennisexplorer.com/results/,results
1,118,2025-08-25 14:58:55,--:--,Prammer J.,2,5,6,10,,,,,,Prammer J.,,,,,https://www.tennisexplorer.com/results/,results
1,119,2025-08-25 14:58:55,--:--,Hesselmann L.,1,7,3,8,,,,,,Hesselmann L.,,,,,https://www.tennisexplorer.com/results/,results
